start,end,text
3979460,3984220," I've laid out some guidelines for what I would consider to be like, like ethical reaction"
3984220,3990580," content, where the goal, the stated purpose and not just the stated purpose, but the actual"
3990580,3995420," goal of the content needs to be to uplift the original creator, as opposed to coming"
3995420,4002260," back to the pillars of fair use, harm the value or potential market for the original"
4002260,4003760," work."
4003760,4008340," And I think that's something that has just been completely lost."
4008340,4012980," I think there's, I think there's been, I think there is and there has been reaction content"
4012980,4016980," that is like clearly exploitative, exploitative."
4016980,4017980," Exploitative."
4017980,4018980," Yes."
4018980,4022020," But he has been practicing talking for a week."
4022020,4025220," It's actually true."
4025220,4029100," That's probably not the reason why that just happened, but it is true."
4029100,4033860," But I have also seen reaction content that has like made channels, basically."
4033860,4034860," For sure."
4034860,4035860," For sure."
4035860,4036860," It totally happens."
4036860,4040300," I think a lot of it we were talking about earlier, but like how instead of the algorithm,"
4040300,4043260," you should say community, I think a lot of it has to do with the community that follows"
4043260,4049540," that person are the only ever going to watch this person's content because of the host"
4049540,4052980," and they have no real cares about the source."
4052980,4054140," And they're never going to follow through."
4054140,4055700," They never going to go to that channel."
4055700,4057340," They're never going to check it out, whatever."
4057340,4061180," Or is it a community of people that are going to follow through and are going to give support"
4061180,4064180," when they want, when the creator watches different videos or whatever."
4064180,4066340," The problem with that argument is it's not up to you."
4066340,4067340," Yeah."
4067340,4068700," It's up to the original copyright holder."
4068700,4070100," Well, for sure."
4070100,4071100," Yeah."
4071100,4072380," So it doesn't matter what you think."
4072380,4074820," No, well, that's not a good take."
4074820,4076020," Well, it doesn't though."
4076020,4077020," Well, it doesn't matter."
4077020,4078020," That's not my statement."
4078020,4083020," Oh, I thought you were saying that I as the reactor can just decide."
4083020,4086780," Well, my audience isn't really going to follow through on this, so I should just show it"
4086780,4087780," to them."
4087780,4088780," No."
4088780,4089780," Oh, OK, I misunderstood you."
4089780,4090780," No."
4090780,4094620," Because like really what I'm saying is that in, and I think especially the current era,"
4094620,4097620," there's a big mix of ones that are good and aren't good."
4097620,4103420," And obviously even within individuals, there's a mix of doing the right thing and being"
4103420,4104420," extremely lazy."
4104420,4111860," I've seen example clips of someone who will go from really good reactionary content to"
4111860,4116780," a piece of content that probably wants you to that probably makes you want to go follow"
4116780,4118820," through and see the original creator, all that kind of stuff."
4118820,4122460," And then the next clip, they're like eating."
4122460,4125060," So it just plays the video and they literally never say a whole thing."
4125060,4127460," And then just like, hmm, while they're chewing."
4127460,4130460," And it's like, wow, all right."
4130460,4131460," Yeah."
4131460,4135500," I don't really know what to say about this, but I know what to say."
4135500,4139660," But they might watch LTT and I'm not supposed to insult the audience."
4139660,4141820," Got them."
4141820,4143300," But yeah, I don't know."
4143300,4148580," It's I know of channels that exist that basically only exist because reaction channels"
4148580,4153900," blew them up, but then I also know of channels that hate it and have openly tried to get"
4153900,4156020," people to stop and people just keep doing it."
4156020,4157020," Yeah."
4157020,4160580," And it's like, okay, well, it's rough."
4160580,4163220," Well, the answer is really simple."
4163220,4166580," The answer is reach out and ask."
4166580,4169860," And that I do also know people that do that right now."
4169860,4172820," And that's the worst part."
4172820,4183980," Like I have personally had content used in montages or like mashups or reaction videos"
4183980,4184980," or whatever."
4184980,4185980," Yeah."
4185980,4187980," Like someone brought up in FlowPlaneChat."
4187980,4193740," Gardener Bryant was a Linux creator that reacted to some of our Linux challenge videos."
4193740,4194740," I watched them."
4194740,4195740," I thought they were really good."
4195740,4196740," Yep."
4196740,4197740," Yeah."
4197740,4198740," Hold on."
4198740,4199740," Okay."
4199740,4200740," I'll get to that in a second."
4200740,4210300," Personally known of huge creators, like enormous creators that did not, did not have a valid"
4210300,4213100," fair use argument for their use of our content."
4213100,4214660," Gotcha."
4214660,4221060," And could have reached out like, like, like absolutely could have reached out or had their"
4221060,4222540," staff reach out."
4222540,4229180," Like I'm talking creators with a staff, you know, like Star Wars kid."
4229180,4233740," That's an old reference anyway."
4233740,4235100," And just didn't."
4235100,4237140," And that's just, that's just pure laziness."
4237140,4238140," Yeah."
4238140,4239220," Even people, even people I know."
4239220,4243660," So there's, there's a handful of creators that I have like a standing agreement with."
4243660,4250060," Like Austin, a Marquez for example, it's like, Hey, can we just have a mutual, like,"
4250060,4253580," if I need to use a clip from you and I'm like sure I'd like say it from you."
4253580,4254580," It's from you or whatever."
4254580,4258700," And if you use a clip from me and make sure that you do the same, can we just like, not"
4258700,4260420," email every time?"
4260420,4262860," Sure."
4262860,4265140," But that's, that's a positive."
4265140,4268420," That's a constructive way to build community."
4268420,4272460," Just taking stuff and being like, Oh, it'll probably benefit the moment."
4272460,4274900," Maybe that's not cool."
4274900,4276740," And it should never be acceptable."
4276740,4277940," And you know, you have to ask yourself."
4277940,4281420," Is one of the pillars of your reaction channel going to be that you reach out every time"
4281420,4282420," for every video?"
4282420,4283420," I think we should."
4283420,4284620," Yeah."
4284620,4286260," I think that we're speaking out against it."
4286260,4287620," So I think it would have to be right."
4287620,4289060," Well, it depends, right?"
4289060,4294340," So if you are reacting to, okay, so a perfect example of this would be the recent coffee"
4294340,4297220," Zilla Logan Paul controversy."
4297220,4303700," Logan Paul's not going to give coffee Zilla permission to utilize portions of his video."
4303700,4310900," But in that case, coffee Zilla is clearly transforming the original work."
4310900,4317580," That is not sitting and eating while the Logan Paul video plays as like a weird spectrum"
4317580,4319500," technical or whatever else."
4319500,4328780," So in the case of a clear and obvious fair use argument, I don't think we have to."
4328780,4329780," So we just have to."
4329780,4330780," So would you?"
4330780,4331780," Sorry."
4331780,4336540," Is that reaction channel going to cover divisive things like that?"
4336540,4338060," I don't know."
4338060,4339060," We're not sure."
4339060,4340060," What is it?"
4340060,4341140," Is it a tech reaction channel?"
4341140,4342140," Is it?"
4342140,4343980," So let's go."
4343980,4346140," Let's talk about some of the things we have in here."
4346140,4352380," So one of the things we could do is we've done a few of these on the main channel, reacting"
4352380,4358660," to community submissions, like best and worst builds and stuff like that, reacting to tech."
4358660,4359660," You can use submissions."
4359660,4360660," It's a totally different thing."
4360660,4362220," But it's reaction content."
4362220,4363220," But it's not."
4363220,4364220," It's ethical reaction content."
4364220,4367980," It's not reaction content in the way that the internet would interpret the term reaction"
4367980,4368980," content."
4368980,4369980," Really?"
4369980,4370980," Internet."
4370980,4373060," Would you consider that to be reaction content?"
4373060,4374340," I don't think they would."
4374340,4376660," Because if you say react, let's pull it."
4376660,4377660," Let's pull it."
4377660,4380180," I'm going to do my pole dance."
4380180,4382180," Oh my God."
4382180,4387540," You're going to get some reaction content from that."
4387540,4388620," They're going to side with you."
4388620,4390740," They're going to side with you even if I'm right."
4390740,4392100," Because you're wrong."
4392100,4393180," No."
4393180,4394940," It's reaction content."
4394940,4396620," Anyway."
4396620,4399180," It is reaction content by definition of the term."
4399180,4402740," It is not reaction content by how the internet interprets that."
4402740,4407860," If you say you are react channel, people are going to think that you're reacting to videos"
4407860,4410740," because that's how that works right now."
4410740,4414100," If it's user submitted videos that is seen as a different thing."
4414100,4415100," All right."
4415100,4416100," Let's see the poll results."
4416100,4418100," I'm working on a poll results."
4418100,4420940," Why don't you put up a poll smart guy?"
4420940,4422820," Because I'm typing it out."
4422820,4423820," Come on."
4423820,4424820," Okay."
4424820,4425820," So some other ideas."
4425820,4433940," I really love what corridor crew does where they will bring on experts to react to."
4433940,4440180," So that's actually that's such a good example of how you can take very obviously copyrighted"
4440180,4449300," work from very aggressive IP companies like like a Disney for example and confidently"
4449300,4455660," include stills or even motion from their content in your video."
4455660,4462420," Because if you are for example doing a detailed breakdown of how the CGI was done for a particular"
4462420,4466900," scene, you're sitting there, you're talking about how much work it was and how cool it"
4466900,4468180," was."
4468180,4470620," You are not using a substantial amount."
4470620,4475820," The effect on the original work is obviously positive."
4475820,4484460," The nature of your own work is clearly more informative and/or educational/factual."
4484460,4489140," And even though the nature of the copyrighted work is purely fictional, the way it is being"
4489140,4497460," transformed into something that is educational is very, very cut and dried."
4497460,4500060," So anyway, bringing in experts."
4500060,4503260," Something that I've wanted to do for a long time on the LTT channel, we just haven't gotten"
4503260,4504260," around to it."
4504260,4511100," I've gotten as far as an email to Wendell, SupWendell, is I want to do LTT reacts to"
4511100,4513060," bad hacking scenes and movies."
4513060,4515580," That would be amazing."
4515580,4517780," Is that react enough for you?"
4517780,4520620," That fits my term."
4520620,4521620," Right."
4521620,4522780," That's what I'm saying."
4522780,4523780," Is that acceptable?"
4523780,4526140," Or maybe not."
4526140,4528340," Is that under the umbrella of reaction content?"
4528340,4530420," I don't know if it is."
4530420,4532380," Okay."
4532380,4533380," That is common."
4533380,4537220," Oh, your poll is bad because it makes it seem like a binary choice."
4537220,4538420," Because I didn't include it both."
4538420,4539420," Oh, yeah."
4539420,4540780," Flowplane chat does not like it."
4540780,4542620," Yeah, because they want it both."
4542620,4543620," Okay."
4543620,4546820," But that defeats the whole point."
4546820,4547820," All right."
4547820,4551300," And they don't get that and you don't get that, but it defeats the whole point."
4551300,4554220," We want to do reacting to bad product listings."
4554220,4559220," So going through Facebook Marketplace, people who think their computer is worth way too"
4559220,4560220," much."
4560220,4564940," And I've told this before."
4564940,4565940," Tech memes."
4565940,4566940," Don't leave the question."
4566940,4567940," I didn't leave the question."
4567940,4569140," Reacting to old videos of ours."
4569140,4571660," Well, you've actually found that more people will click the top option."
4571660,4574740," I put the top option is not the one that I was saying."
4574740,4576060," Screw off."
4576060,4577060," They're right."
4577060,4578060," They don't like your poll, right?"
4578060,4579060," No, they're wrong."
4579060,4580060," They're all wrong."
4580060,4581580," The whole audience is wrong."
4581580,4583660," We've got reacting to old videos of ours."
4583660,4587080," So one of the suggestions was, \"Lioness finally watches what it's like to work for"
4587080,4589820," Liness and reacts to it,\" which I commented on."
4589820,4590820," I said, \"I won't do it.\""
4590820,4591820," But you said you never would."
4591820,4592820," Yeah."
4592820,4593820," I was like, \"No, we can't do that one."
4593820,4594820," That one's off limits.\""
4594820,4597160," But overall, that's not a bad idea."
4597160,4601500," Yeah, best and worst of TikTok, stuff like that."
4601500,4605540," But again, that's getting into the gray area unless we're doing a really good job of reaching"
4605540,4613320," out to people, which I will tell you right now for our trying TikTok hacks videos in the"
4613320,4614320," past."
4614320,4615920," I don't think we've reached out to people."
4615920,4620780," However, what we've done has been highly transformative."
4620780,4622280," We are actually doing things."
4622280,4623280," We're actually trying them."
4623280,4630820," I'm not eating a box of noodles while I watch other people's content."
4630820,4637300," So I think what it basically comes down to is just being ethical about it and adhering"
4637300,4643540," to the four pillars of fair use and making sure that regardless of who it is and whether"
4643540,4649400," they could afford to take us to court over it, making sure that we would have a strong"
4649400,4655400," fair use argument that we believe with certainty that we would win."
4655400,4656920," That's I think the bottom line."
4656920,4660720," And/or just getting permission from the original creator."
4660720,4662720," Right."
4662720,4669400," That's where we're at on it because at this point, you're stupid not to have a React channel."
4669400,4670760," It's kind of like a Clips channel."
4670760,4676100," And do you guys have any idea how long they pushed me around here to do a Clips channel"
4676100,4677100," for the Wanshow?"
4677100,4680140," Do you know how successful the Clips channel is?"
4680140,4682940," I think it makes more money than the actual Wanshow."
4682940,4683940," Probably."
4683940,4686700," Which is like, how does that even make any sense?"
4686700,4688580," It's just like must actually."
4688580,4689580," Yeah."
4689580,4692780," Because you're dividing it up into a bunch of content and each one of those content pieces"
4692780,4693780," is doing well."
4693780,4696620," LMG Clips gets 10 million views a month."
4696620,4697620," Yeah."
4697620,4700340," It is actually in terms of just overall viewership."
4700340,4707900," It is on par with like what I would consider to be like beats here tech channels."
4707900,4711920," And I'm sitting here going, how is that even how is it even possible?"
4711920,4715680," They know they can just they know they could just link to a timestamp in the Wanshow."
4715680,4719440," But that's not how people that's not how people engage with content."
4719440,4720880," They want it to be digestible."
4720880,4728160," And there's a huge contingent of our viewers that is absolutely just militantly opposed"
4728160,4731200," to watching long format content like the Wanshow."
4731200,4734760," But does want to hear about what we talk about on the Wanshow."
4734760,4738720," And I've said this before, like I'm not going to sit down and watch the whole Wanshow."
4738720,4739720," Oh yeah."
4739720,4740720," Yvonne's the same way."
4740720,4741720," Yeah."
4741720,4743440," She never looks at Wanshow."
4743440,4745560," But she's like, she'll devour Clips."
4745560,4746560," Clips are cool."
4746560,4748360," She's like, yeah, what are you talking about this week?"
4748360,4755280," And I've always understood why people like the, the timestamp guy in the description"
4755280,4756800," or in the pinned comment."
4756800,4757800," Yeah."
4757800,4761720," Because like, yeah, it's a really, especially lately, man."
4761720,4764680," We've had some like three hour, three and a half hour show."
4764680,4771040," Based on how many of our topics we've hit so far today, this is going to be a marathon."
4771040,4772040," You down, dad."
4772040,4778880," They get pretty intense of being able to sit down and watch the whole thing, especially"
4778880,4779880," in one sitting."
4779880,4781960," It's like half a half a work day."
4781960,4782960," And you know what?"
4782960,4785880," The reality of it is that a good title and thumbnail works."
4785880,4786880," But this is great."
4786880,4787880," This is great."
4787880,4793480," A prime in the float plane chat who is Alex, Alex P, one of our, one of our editors."
4793480,4795520," He goes, I watch WAN."
4795520,4797240," I edit tech tips."
4797240,4799120," I'm going to add something here."
4799120,4802920," I am really good at like creating YouTube thumbnails."
4802920,4808800," I am, I am literally like a, like a, a creator of the, of the drug, right?"
4808800,4810040," I'm a, I'm a dealer."
4810040,4811040," Yeah."
4811040,4815480," I still end up being clickbated into WAN clips."
4815480,4822560," It is literally content he has seen before from people he can talk."
4822560,4830200," Thinking time he wants who he works in the same building as, at least some of them."
4830200,4833760," And he still manages to click on it."
4833760,4834760," That's so funny."
4834760,4835760," I don't make the rules."
4835760,4836760," Right."
4836760,4842800," Like I don't, it comes back to that conversation about is it the algorithm or is it the audience?"
4842800,4844960," I don't determine what works."
4844960,4845960," Yeah."
4845960,4847760," You just have to kind of go with the flow."
4847760,4849360," You have to go with the flow."
4849360,4850840," You got to go with the flow."
4850840,4853240," So we're going to make a react channel."
4853240,4855960," We're also going to tell you about our sponsors."
4855960,4858800," Also names of things matter."
4858800,4860640," I was, I dove into this recently."
4860640,4864960," I was playing Tarkov with a Tarkov creator and he made a clip."
4864960,4869320," I killed a cheater in a game that we were playing in and he made a like YouTube short"
4869320,4870320," thing of it."
4870320,4877560," And he called it, first of all, his name is Goat Moth, but the goat, the Owen goat is"
4877560,4878560," a zero."
4878560,4879560," Okay."
4879560,4884240," Just like if you never want to be searchable ever, that's probably good."
4884240,4891800," And then he named the short, how to kill a gaming chair, assuming that people would understand"
4891800,4894720," the meme of like they're not cheating."
4894720,4896800," They must just have a really good gaming chair."
4896800,4905200," I'm like, man, man, like man, I'm not really in the game anymore, but, but, but."
4905200,4906960," Come on brother."
4906960,4910800," Boom roasted."
4910800,4914640," Anyways, okay."
4914640,4915640," Sponsors."
4915640,4921120," Oh, and then we're going to do the evil wheel or whatever this thing is called the wheel"
4921120,4922320," of pain of pain."
4922320,4923320," I still don't know what it is."
4923320,4924320," Don't worry about it."
4924320,4925320," Okay."
4925320,4929600," This brought to you today by Thorum."
4929600,4931680," Hey, cool."
4931680,4937480," Thorum hand makes wedding bands and rings from rare, unique materials."
4937480,4943120," They work with everything from whiskey barrels to antlers to Damascus steel to World War"
4943120,4947960," Two rifle stocks and even to dinosaur fossils."
4947960,4954200," The Aloha is made out of black tungsten carbide with a Hawaiian koa wood inlay."
4954200,4955920," Are you proposing to me?"
4955920,4957800," I mean, is it finally happening?"
4957800,4961480," I mean, if you say no, then no, I wasn't."
4961480,4963360," But if you say yes, I might let it happen."
4963360,4964360," Unless."
4964360,4967360," Not just check it out."
4967360,4970800," Hawaiian koa is regarded as one of the most beautiful timbers in the world and you'll"
4970800,4974640," have no worries of raster tarnishing thanks to the tungsten carbide."
4974640,4977040," Well, the rest of it."
4977040,4978040," Yeah."
4978040,4979480," Their selection is as unique as your taste."
4979480,4980480," Sorry."
4980480,4982040," I'm not, I'm not a ringsmith."
4982040,4987680," I just don't know what that part of the rig is called."
4987680,4991720," Their selection is as unique as your taste and one of the best parts."
4991720,4993680," It seemed to have fallen."
4993680,4994680," It looks good."
4994680,4995680," I lost it."
4995680,4999000," They make it easy to get a ring size or kit on their website to make figuring out what"
4999000,5000360," rings size fits you best."
5000360,5001360," Easy."
5001360,5004840," Every ring ships within one business day and comes with a free Thorum silicone activity"
5004840,5005840," band."
5005840,5007640," Oh, no, that's what it was."
5007640,5009720," I lost it."
5009720,5014120," It's a beautiful wooden ring box with over 10 years of experience and over 5,000 happy"
5014120,5018120," customers Thorum is there for you, whether you need a wedding band or just a cool looking"
5018120,5019120," ring."
5019120,5020120," So what are you waiting for?"
5020120,5024000," Head to the link in the video description to get 20% off today with code WAN."
5024000,5026600," The show is also brought to you by Audible."
5026600,5027600," Audible."
5027600,5032040," That's a blast from the past."
5032040,5033040," Yeah."
5033040,5034280," I don't remember the last time we worked with Audible."
5034280,5035280," It's good service though."
5035280,5036280," I mean it."
5036280,5037280," Yeah."
5037280,5039200," Audible is the leading audiobook service."
5039200,5041120," Man, I wonder how much their talking points have changed."
5041120,5042960," It's been like four years."
5042960,5049240," Their extensive library includes all the best sellers, new releases and timeless classics."
5049240,5053240," And with a membership, you'll get one credit per month to use on any book you want as"
5053240,5056040," well as exclusive sales and discounts."
5056040,5061480," With Audible Plus, you'll have unlimited access to their entire catalog all at your fingertips"
5061480,5063840," or your ear tips as it were."
5063840,5067880," And that just makes it perfect for busy individuals who want to make the most out of their time."
5067880,5072200," You can listen to your books while you're running errands, working out or doing the dishes."
5072200,5073920," Or anything else."
5073920,5074920," In bed."
5074920,5075920," Yeah."
5075920,5078520," I mean, hey, look, if they're not going to sponsor us for a long time, they're going"
5078520,5081960," to get a spicy first one back, okay?"
5081960,5087280," I wouldn't recommend listening to audiobooks during, you know, bedroom activities, but"
5087280,5088280," you could."
5088280,5089280," You could."
5089280,5090280," You could."
5090280,5091280," Yeah."
5091280,5094400," So it's great for commuters, road trippers and anyone who wants to make their daily grind"
5094400,5097160," just a little more enjoyable."
5097160,5101080," Being transported to different worlds and experiencing new adventures all while sitting"
5101080,5105960," in your car or lying on your back, thinking of the queen."
5105960,5109800," Follow the link below then to sign up for Audible and get a free 30 day Audible Plus"
5109800,5110800," membership."
5110800,5111800," Happy listening."
5111800,5115560," Finally, the show is brought to you by, sorry, not thinking of the queen, thinking of England."
5115560,5119400," I mean, you know what you could think of the queen."
5119400,5121720," Anywho, that's the footwear."
5121720,5126520," That's a reference to the pre-show."
5126520,5127520," Okay."
5127520,5128520," You'd have to be there."
5128520,5129520," Okay."
5129520,5130520," You'd have to be there."
5130520,5131520," Yeah."
5131520,5134120," The show's brought to you by floatplane where you can find the pre-show."
5134120,5135120," Yeah."
5135120,5136480," Both live and in VOD form."
5136480,5138760," It's the only place to find it in a VOD."
5138760,5139760," Yeah."
5139760,5145080," Vessy footwear is known for being waterproof, lightweight, easy to pack and breathable."
5145080,5149920," Their dual climate knit material keeps out water and keeps your feet warm in winter and"
5149920,5152240," cool during the summer."
5152240,5157520," I want to make it clear that absolutely nothing on earth is completely waterproof."
5157520,5161400," The Grand Canyon was created by water and if water can cut through, rocket can cut through"
5161400,5162760," a shoe."
5162760,5170280," But, but, Vessy does an excellent job of building their shoes out of materials that are about"
5170280,5172600," as waterproof as you can make a shoe."
5172600,5174520," That's the compromise we've landed on."
5174520,5177360," So the best thing about it though is you don't need to worry about the weather, whether"
5177360,5179960," it's hot, cold, dry or wet."
5179960,5181960," Vessy has got you covered."
5181960,5187560," It's super easy to slip on and off, comfortable for traveling, fit almost any occasion and"
5187560,5189720," they are 100% vegan."
5189720,5193760," Get 15% off with offer code WANSHOW at the link down below."
5193760,5194760," All right."
5194760,5198760," What do you want to talk about next, Mr. Luke?"
5198760,5199760," What's the wheel?"
5199760,5200760," Tell me what the wheel."
5200760,5205120," Let's do the wheel of pain."
5205120,5207640," I don't know if this is going to be a regular segment."
5207640,5211640," I don't know if we're going to come up with like different segments or whatever else."
5211640,5219040," But basically, I asked for a wheel and I pitched kind of a fun idea for the show today."
5219040,5222200," We're going to play a game called Devil's Advocate."
5222200,5223200," Okay."
5223200,5225120," I feel like that's just how the show works."
5225120,5228040," No, but this way is a little different."
5228040,5229040," Okay?"
5229040,5232600," So, you are going to spin the wheel."
5232600,5233600," Okay."
5233600,5235760," And, I'm already excited."
5235760,5240280," Whatever boneheaded thing that happened in the world of tech this week."
5240280,5243320," Oh, apparently I'm supposed to spin the wheel."
5243320,5244320," Okay."
5244320,5245320," I will spin the wheel."
5245320,5246320," I'm not excited."
5246320,5247320," Well, let's take turns."
5247320,5248320," Okay."
5248320,5249320," We each get to spin the wheel."
5249320,5250320," Beautiful."
5250320,5251320," All right."
5251320,5255720," So, whatever boneheaded thing happened in the world of tech, you have to defend it."
5255720,5256720," Oh, okay."
5256720,5257720," Okay."
5257720,5258720," Okay."
5258720,5259720," So, the topic list for this week."
5259720,5260720," Oh, sorry, these topics?"
5260720,5261720," Yes."
5261720,5262720," Ah."
5262720,5264840," Is Twitter's ban on third party apps?"
5264840,5265840," Okay."
5265840,5272040," So, Apple TV's Terms of Service requiring a separate iOS device to accept them."
5272040,5273040," Okay."
5273040,5277920," Samsung's attempt to use patents to block refurbished screen imports."
5277920,5279800," AI art generators."
5279800,5283440," I feel like we should rule out AI art generators just because we've already talked about it"
5283440,5284440," on the show."
5284440,5287280," So, if it lands on that, we'll spin again."
5287280,5288280," Yeah."
5288280,5294480," And Wyoming's bill that was introduced to phase out EV sales by 2035."
5294480,5295480," Okay."
5295480,5296480," Okay."
5296480,5297480," Okay."
5297480,5298480," Okay."
5298480,5299480," Do you want to go first or should I go first?"
5299480,5302560," So, wait, what happens if the is the spinner defending it?"
5302560,5306880," The spinner will defend whatever topic comes up on the wheel of pain."
5306880,5308320," I don't care who goes first."
5308320,5309320," Okay."
5309320,5310320," Whatever works."
5310320,5311320," Go for it."
5311320,5312320," Okay."
5312320,5313320," Either way, right?"
5313320,5314320," Yeah."
5314320,5315320," I don't think."
5315320,5316320," Wow."
5316320,5317320," Really, that's your spin?"
5317320,5318320," That's weak."
5318320,5319320," Well, you can't spin it again."
5319320,5320320," I didn't see what it was."
5320320,5321320," So, it doesn't matter."
5321320,5322320," Well, they did."
5322320,5323320," You must."
5323320,5324320," Oh, no."
5324320,5329720," You must defend Twitter banning third party apps."
5329720,5331720," I feel like I should run through."
5331720,5333000," So, here's how we'll do it."
5333000,5334000," Sorry, guys."
5334000,5335000," This is our first time doing it."
5335000,5336000," We should talk about the topic."
5336000,5337160," I will run through the topic."
5337160,5338160," Okay."
5338160,5339160," Okay."
5339160,5340160," And then you will defend it."
5340160,5341520," Yeah, I like it."
5341520,5347680," Last Thursday, all or nearly all third party Twitter apps broke."
5347680,5352960," The same day, a clause was quietly added to its developer agreement banning the creation"
5352960,5358120," of a substitute or similar service to the Twitter application."
5358120,5362320," So in effect, I don't even remember some of the names of third party Twitter clients"
5362320,5364800," that I've used in the past, but I have used them."
5364800,5365800," Hootsuite."
5365800,5366800," Yeah, yeah, sure."
5366800,5367800," Okay."
5367800,5368800," Yeah."
5368800,5372520," In effect, tools like Hootsuite or no, there used to be like, okay, for example, on Windows"
5372520,5374960," phone, there wasn't a first party Twitter client."
5374960,5378920," There was like a third party one that just hooked into the API and made it, you know,"
5378920,5382840," it wasn't great, but it was usable."
5382840,5389280," After a long silence, Twitter has announced that it was simply enforcing its longstanding"
5389280,5394440," API rules, which may result in some apps not working."
5394440,5399200," Twitter has not responded to any questions about which longstanding rules were broken."
5399200,5400600," Well, they don't have a peer department."
5400600,5405720," Questions that were posed by prominent members of the tech community, like our, our friend"
5405720,5414880," over at MKBHD, one, Mark has Keith Brownlee in high definition."
5414880,5420520," In 2021, Twitter had actually removed a clause discouraging, but not banning third party"
5420520,5427440," apps as a way of building a warmer relationship with these developers."
5427440,5431520," In other news, Twitter is now being sued by a consulting firm claiming that it has not"
5431520,5435200," been paid for services rendered to Twitter during its lawsuit to force Musk to follow"
5435200,5436800," through on his purchase of the company."
5436800,5437800," That's really funny."
5437800,5438800," Okay."
5438800,5440880," We'll talk about that more later."
5440880,5443160," That's really, really funny."
5443160,5444120," Anyway, okay."
5444120,5451480," I think you saw, isn't there one more thing?"
5451480,5452480," Nope."
5452480,5454520," Oh, that's just not very interesting."
5454520,5456520," Okay."
5456520,5459680," Twitter is going through a re-facing right now."
5459680,5460680," It has a new CEO."
5460680,5461800," It has a lot of new employees."
5461800,5463440," It has a lot less total employees."
5463440,5465120," Does it have a lot of new employees?"
5465120,5466120," I believe so."
5466120,5467120," Don't they?"
5467120,5468120," Didn't they?"
5468120,5469120," Are they hiring?"
5469120,5470120," Twitter?"
5470120,5471120," Yeah."
5471120,5472120," Twitter."
5472120,5473120," Yeah."
5473120,5474120," Didn't they let go like 75% of their workflows?"
5474120,5475120," Yeah, I think they're also hiring."
5475120,5476120," Okay."
5476120,5477120," Yeah."
5477120,5478120," Okay."
5478120,5479120," So they've got new employees."
5479120,5480120," Okay."
5480120,5481120," What did that have to do with any employees?"
5481120,5482120," They have some new employees."
5482120,5483120," Oh, yeah."
5483120,5484120," Did I mention that the other person is allowed to poke holes in your defense the whole time?"
5484120,5485120," Sure."
5485120,5486120," Yeah."
5486120,5487120," I haven't made one yet."
5487120,5488120," Okay."
5488120,5489120," So maybe you can sit the F down."
5489120,5493120," This is going to be so hard."
5493120,5495880," No, you have to be straight faced."
5495880,5497200," You're not allowed to acknowledge it."
5497200,5498200," All right."
5498200,5499200," Yeah."
5499200,5500200," Okay."
5500200,5502200," So yeah, they have a new face and they need to be able to control their image because"
5502200,5504120," their image matters, right?"
5504120,5508320," And having all these third party apps running around, making custom experiences that are"
5508320,5512280," different to what they are trying to tailor make for the audience could be bad for the"
5512280,5513280," platform."
5513280,5516400," And they should enforce various rules that they have."
5516400,5518760," You shouldn't just set rules and then not enforce them."
5518760,5523040," It can be frustrating to be on a platform where the rules are really loosey, goosey and"
5523040,5526520," they get applied to some people in a certain way and other people in a certain way."
5526520,5529920," It's a lot easier if it's very clear what you can and cannot do."
5529920,5531880," So if rules exist, it should be enforced."
5531880,5532880," No, no, no."
5532880,5537480," I have to stop you right there because it's obviously not clear what rules, what rules"
5537480,5539320," are trying to make it clear."
5539320,5540840," No, they're not trying to make it clear."
5540840,5541840," They're not responding."
5541840,5544160," Oh, they don't have a yard of work when people."
5544160,5545320," But that's not part of the debate."
5545320,5546960," So it's okay."
5546960,5548160," No."
5548160,5554880," That is not okay because a key foundational piece of your argument is that they are trying"
5554880,5556640," to improve the clarity of their rules."
5556640,5557840," Yeah, by enforcing them."
5557840,5559720," By enforcing them."
5559720,5564920," But if no one can figure out what rules are being violated, then they obviously aren't"
5564920,5565920," clear enough."
5565920,5567720," Oh, just don't make third party apps."
5567720,5569080," Just don't make third party apps."
5569080,5571160," That's not a defense of it."
5571160,5572560," That's the conclusion of it."
5572560,5574840," Yeah, but that's okay."
5574840,5576440," So you're just saying it's okay."
5576440,5577440," Yeah."
5577440,5579440," That's all you got."
5579440,5582560," I think it's fine."
5582560,5586080," Twitter doesn't, Twitter doesn't want you to make third party apps."
5586080,5587720," So don't make third party apps."
5587720,5588720," It seems pretty clear to me."
5588720,5593200," I don't see why they would need a PR department because the answer is very obvious."
5593200,5594200," Don't make third party apps."
5594200,5595200," I see."
5595200,5599680," And just to kind of bring us back a little bit to your argument that Twitter is concerned"
5599680,5603480," about the image that it presents to the rest of the world, of course, and the damage that"
5603480,5606640," third party apps could do to it."
5606640,5610920," I mean, do I even have to explain how wrong that is?"
5610920,5611920," Twitter is doing all--"
5611920,5613960," They're trying to release new features."
5613960,5616040," They're trying to release new functionality."
5616040,5620480," And if these third party apps don't support those features and functionality, then those"
5620480,5622240," aren't going to get to the users."
5622240,5628400," The image, the way that people interpret and use Twitter could be deeply affected by these"
5628400,5632880," third party apps, not responding and reflecting the experience that Twitter is trying to create"
5632880,5634080," for its users."
5634080,5636200," So maybe they just shouldn't exist."
